id,support_titre,article_titre,lien_web,screenshot_path,content_screenshot_path,screenshot_taken_at,screenshot_success,content_screenshot_success,processing_time,domain,error,stopped
18721025,13EMEREGION.MA,شروع مطار المنارة بمراكش بنقل منظومة المسح الضوئي والبوابات الأمنية من مداخل المطار لتسريع خروج المسافرين,https://13emeregion.ma/%D8%B4%D8%B1%D9%88%D8%B9-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B1%D8%A9-%D8%A8%D9%85%D8%B1%D8%A7%D9%83%D8%B4-%D8%A8%D9%86%D9%82%D9%84-%D9%85%D9%86%D8%B8%D9%88%D9%85%D8%A9-%D8%A7/,,C:/Users/hp/Desktop/Imperium solutions/AutoscreenApp_Desktop/tool-extraction-master/cnt\article_18721025.jpg,2025-09-15T01:03:40.019151,False,True,86.21549844741821,13emeregion.ma,,False
