id,support_titre,article_titre,lien_web,screenshot_path,content_screenshot_path,screenshot_taken_at,screenshot_success,content_screenshot_success,processing_time,domain,error,stopped
18762192,1001 INFOS.NET,Nouvelles nominations à la tête de deux aéroports du Maroc (ONDA),https://1001infos.net/maroc/nouvelles-nominations-a-la-tete-de-deux-aeroports-du-maroc-onda/,,C:/Users/hp/Desktop/Imperium solutions/AutoscreenApp_Desktop/tool-extraction-master/cnt\article_18762192.jpg,2025-09-26T17:19:47.337547,False,True,93.29376316070557,1001infos.net,,False
18707719,1001 INFOS.NET,Suppression des dispositifs d’inspection aux entrées de l’Aéroport Mohammed V de Casablanca,https://1001infos.net/maroc/suppression-des-dispositifs-dinspection-aux-entrees-de-laeroport-mohammed-v-de-casablanca/,,C:/Users/hp/Desktop/Imperium solutions/AutoscreenApp_Desktop/tool-extraction-master/cnt\article_18707719.jpg,2025-09-26T17:20:33.997927,False,True,139.73068928718567,1001infos.net,,False
18844929,1001 INFOS.NET,Aéroport Mohammed V de Casablanca : incendie maîtrisé dans la zone fret cargo Royal Air Maroc (ONDA),https://1001infos.net/maroc/aeroport-mohammed-v-de-casablanca-incendie-maitrise-dans-la-zone-fret-cargo-royal-air-maroc-onda/,,C:/Users/hp/Desktop/Imperium solutions/AutoscreenApp_Desktop/tool-extraction-master/cnt\article_18844929.jpg,2025-09-26T17:21:00.803913,False,True,166.52649688720703,1001infos.net,,False
18719132,1001 INFOS.NET,"Après Casablanca, l’aéroport de Marrakech-Menara supprime les contrôles à l’entrée",https://1001infos.net/maroc/apres-casablanca-laeroport-de-marrakech-menara-supprime-les-controles-a-lentree/,,C:/Users/hp/Desktop/Imperium solutions/AutoscreenApp_Desktop/tool-extraction-master/cnt\article_18719132.jpg,2025-09-26T17:21:36.254451,False,True,108.39158868789673,1001infos.net,,False
